hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,has_agent,has_company,arrival_date,total_nights,total_guests,is_family,adr_per_person,lead_time_group,cancel_history_ratio,season,arrival_weekday,is_domestic
Resort Hotel,0,64,2017,4,15,12,0,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,0,No Deposit,241,0,Transient,61.6,0,1,1,0,2017-04-12,2,2,0,30.8,31-90,0.0,Spring,2,0
Resort Hotel,0,0,2017,4,15,13,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,NoAgent,0,Transient,131.0,0,0,0,0,2017-04-13,1,2,0,65.5,0-7,0.0,Spring,3,1
Resort Hotel,0,56,2017,4,15,11,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,241,0,Transient,80.71,0,1,1,0,2017-04-11,3,2,0,40.355,31-90,0.0,Spring,1,0
Resort Hotel,0,276,2017,4,14,7,2,5,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,2,No Deposit,240,0,Transient,58.61,0,1,1,0,2017-04-07,7,2,0,29.305,181-365,0.0,Spring,4,0
Resort Hotel,0,48,2017,4,15,9,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,88.0,1,2,1,0,2017-04-09,5,2,0,44.0,31-90,0.0,Spring,6,0
Resort Hotel,0,84,2017,4,15,13,0,1,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,251,0,Transient,80.0,0,0,1,0,2017-04-13,1,2,0,40.0,31-90,0.0,Spring,3,0
Resort Hotel,0,90,2017,4,15,10,1,3,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,40,0,Contract,49.95,0,0,1,0,2017-04-10,4,1,0,49.95,31-90,0.0,Spring,0,0
Resort Hotel,0,166,2017,4,15,10,1,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,40,0,Contract,38.55,0,1,1,0,2017-04-10,4,2,0,19.275,91-180,0.0,Spring,0,0
Resort Hotel,0,166,2017,4,15,10,1,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,40,0,Contract,36.55,0,1,1,0,2017-04-10,4,2,0,18.275,91-180,0.0,Spring,0,0
Resort Hotel,0,50,2017,4,15,10,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,89.5,1,0,1,0,2017-04-10,4,2,0,44.75,31-90,0.0,Spring,0,0
Resort Hotel,0,70,2017,4,15,9,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,241,0,Transient,63.32,1,1,1,0,2017-04-09,5,2,0,31.66,31-90,0.0,Spring,6,0
Resort Hotel,0,87,2017,4,15,9,2,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,0,No Deposit,240,0,Transient,144.0,1,0,1,0,2017-04-09,5,2,0,72.0,31-90,0.0,Spring,6,0
Resort Hotel,0,53,2017,4,15,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,241,0,Transient,70.53,1,1,1,0,2017-04-10,4,2,0,35.265,31-90,0.0,Spring,0,1
Resort Hotel,0,49,2017,6,23,5,1,2,2,0,0,BB,PRT,Direct,Direct,1,0,1,A,0,No Deposit,250,0,Transient,142.0,1,0,1,0,2017-06-05,3,2,0,71.0,31-90,0.0,Summer,0,1
Resort Hotel,0,23,2017,7,27,5,0,3,2,0,0,BB,PRT,Direct,Direct,1,0,2,A,0,No Deposit,250,0,Transient,161.25,1,2,1,0,2017-07-05,3,2,0,80.625,8-30,0.0,Summer,2,1
Resort Hotel,0,62,2017,4,15,9,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,0,No Deposit,241,0,Transient,70.84,0,1,1,0,2017-04-09,5,2,0,35.42,31-90,0.0,Spring,6,0
Resort Hotel,0,62,2017,4,15,9,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,0,No Deposit,241,0,Transient,77.84,1,1,1,0,2017-04-09,5,2,0,38.92,31-90,0.0,Spring,6,0
Resort Hotel,0,24,2017,4,15,13,0,1,2,0,0,BB,RUS,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,NoAgent,0,Transient,115.0,0,0,0,1,2017-04-13,1,2,0,57.5,8-30,0.0,Spring,3,0
Resort Hotel,0,32,2017,4,15,12,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,241,0,Transient,72.0,0,1,1,0,2017-04-12,2,2,0,36.0,31-90,0.0,Spring,2,0
Resort Hotel,0,31,2017,4,15,10,1,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,0,No Deposit,240,0,Transient,122.5,0,2,1,0,2017-04-10,4,4,1,30.625,31-90,0.0,Spring,0,1
Resort Hotel,0,39,2017,4,15,10,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,82.5,0,0,1,0,2017-04-10,4,2,0,41.25,31-90,0.0,Spring,0,0
Resort Hotel,0,38,2017,4,14,8,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,1,No Deposit,240,0,Transient,87.0,1,2,1,0,2017-04-08,6,2,0,43.5,31-90,0.0,Spring,5,1
Resort Hotel,0,198,2017,4,15,11,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,240,0,Transient-Party,91.5,0,0,1,0,2017-04-11,3,2,0,45.75,181-365,0.0,Spring,1,1
Resort Hotel,0,198,2017,4,15,11,0,3,2,1,0,BB,BRA,Online TA,TA/TO,0,0,0,E,2,No Deposit,240,0,Transient-Party,109.0,0,1,1,0,2017-04-11,3,3,1,36.3333,181-365,0.0,Spring,1,0
Resort Hotel,0,0,2017,4,15,11,0,3,2,0,0,BB,ARG,Direct,Direct,0,0,0,E,0,No Deposit,NoAgent,0,Transient,141.33,0,1,0,0,2017-04-11,3,2,0,70.665,0-7,0.0,Spring,1,0
Resort Hotel,0,44,2017,4,15,13,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,105.0,0,1,1,0,2017-04-13,1,2,0,52.5,31-90,0.0,Spring,3,0
Resort Hotel,0,53,2017,4,15,13,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,105.0,0,3,1,0,2017-04-13,1,2,0,52.5,31-90,0.0,Spring,3,0
Resort Hotel,0,82,2017,4,15,9,2,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,0,No Deposit,240,0,Transient,92.0,0,1,1,0,2017-04-09,5,2,0,46.0,31-90,0.0,Spring,6,0
Resort Hotel,0,21,2017,4,15,12,0,2,3,0,0,BB,CN,Direct,Direct,0,0,0,G,2,No Deposit,250,0,Transient,192.0,1,1,1,0,2017-04-12,2,3,0,64.0,8-30,0.0,Spring,2,0
Resort Hotel,0,71,2017,4,15,13,0,1,1,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,76.0,0,2,1,0,2017-04-13,1,1,0,76.0,31-90,0.0,Spring,3,0
Resort Hotel,0,26,2017,4,15,10,1,3,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,0,No Deposit,240,0,Transient,113.25,0,1,1,0,2017-04-10,4,2,0,56.625,8-30,0.0,Spring,0,0
Resort Hotel,0,88,2017,4,15,9,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,0,No Deposit,241,0,Transient,92.58,1,1,1,0,2017-04-09,5,2,0,46.29,31-90,0.0,Spring,6,0
Resort Hotel,0,44,2017,4,15,12,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,0,No Deposit,250,0,Transient,110.5,0,0,1,0,2017-04-12,2,2,0,55.25,31-90,0.0,Spring,2,1
Resort Hotel,0,10,2017,4,15,9,2,3,1,0,0,HB,KAZ,Online TA,TA/TO,0,0,0,A,1,No Deposit,240,0,Transient,102.0,0,0,1,0,2017-04-09,5,1,0,102.0,8-30,0.0,Spring,6,0
Resort Hotel,0,68,2017,4,15,13,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,85.0,0,2,1,0,2017-04-13,1,2,0,42.5,31-90,0.0,Spring,3,0
Resort Hotel,0,28,2017,4,15,9,2,3,2,2,0,BB,RUS,Online TA,TA/TO,0,0,0,C,0,No Deposit,240,0,Transient,158.0,1,0,1,0,2017-04-09,5,4,1,39.5,8-30,0.0,Spring,6,0
Resort Hotel,0,0,2017,4,15,13,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,0,No Deposit,NoAgent,0,Transient,105.0,0,0,0,0,2017-04-13,1,2,0,52.5,0-7,0.0,Spring,3,1
Resort Hotel,0,72,2017,4,15,14,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,0,No Deposit,250,0,Transient,105.0,0,0,1,0,2017-04-14,3,2,0,52.5,31-90,0.0,Spring,4,1
Resort Hotel,0,4,2017,4,15,14,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,0,No Deposit,NoAgent,0,Transient,161.0,0,0,0,0,2017-04-14,1,1,0,161.0,0-7,0.0,Spring,4,1
Resort Hotel,0,49,2017,4,14,8,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,40,0,Contract,70.4,0,1,1,0,2017-04-08,7,2,0,35.2,31-90,0.0,Spring,5,0
Resort Hotel,0,108,2017,4,15,10,1,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,40,0,Contract,70.4,0,0,1,0,2017-04-10,5,2,0,35.2,91-180,0.0,Spring,0,0
Resort Hotel,0,28,2017,4,15,13,0,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,127.0,0,1,1,0,2017-04-13,2,2,0,63.5,8-30,0.0,Spring,3,0
Resort Hotel,0,5,2017,4,14,8,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,40,0,Contract,108.0,0,0,1,0,2017-04-08,7,2,0,54.0,0-7,0.0,Spring,5,0
Resort Hotel,0,36,2017,4,15,11,0,4,2,2,0,BB,ESP,Direct,Direct,0,0,0,C,0,No Deposit,250,0,Transient,133.5,0,2,1,0,2017-04-11,4,4,1,33.375,31-90,0.0,Spring,1,0
Resort Hotel,0,72,2017,4,14,8,2,5,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,0,No Deposit,298,0,Transient-Party,68.0,0,0,1,0,2017-04-08,7,1,0,68.0,31-90,0.0,Spring,5,1
Resort Hotel,0,48,2017,4,15,10,1,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,94.0,1,1,1,0,2017-04-10,5,2,0,47.0,31-90,0.0,Spring,0,0
Resort Hotel,0,351,2017,4,14,8,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,0,No Deposit,298,0,Transient-Party,82.0,0,0,1,0,2017-04-08,7,2,0,41.0,181-365,0.0,Spring,5,1
Resort Hotel,0,351,2017,4,14,8,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,0,No Deposit,298,0,Transient-Party,82.0,0,0,1,0,2017-04-08,7,2,0,41.0,181-365,0.0,Spring,5,1
Resort Hotel,0,59,2017,4,15,10,1,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,79.0,0,1,1,0,2017-04-10,5,2,0,39.5,31-90,0.0,Spring,0,0
Resort Hotel,0,351,2017,4,14,8,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,0,No Deposit,298,0,Transient-Party,82.0,0,0,1,0,2017-04-08,7,2,0,41.0,181-365,0.0,Spring,5,1
Resort Hotel,0,351,2017,4,14,8,2,5,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,D,0,No Deposit,298,0,Transient,82.0,0,0,1,0,2017-04-08,7,2,0,41.0,181-365,0.0,Spring,5,0
Resort Hotel,0,351,2017,4,14,8,2,5,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,0,No Deposit,298,0,Transient-Party,68.0,0,0,1,0,2017-04-08,7,1,0,68.0,181-365,0.0,Spring,5,1
Resort Hotel,0,351,2017,4,14,8,2,5,1,0,0,HB,DEU,Groups,TA/TO,0,0,0,D,0,No Deposit,298,0,Transient-Party,68.0,0,0,1,0,2017-04-08,7,1,0,68.0,181-365,0.0,Spring,5,0
Resort Hotel,0,72,2017,4,14,8,2,5,1,0,0,HB,DEU,Groups,TA/TO,0,0,0,D,0,No Deposit,298,0,Transient-Party,68.0,0,0,1,0,2017-04-08,7,1,0,68.0,31-90,0.0,Spring,5,0
Resort Hotel,0,72,2017,4,14,8,2,5,1,0,0,HB,DEU,Groups,TA/TO,0,0,0,D,0,No Deposit,298,0,Transient-Party,68.0,0,0,1,0,2017-04-08,7,1,0,68.0,31-90,0.0,Spring,5,0
Resort Hotel,0,351,2017,4,14,8,2,5,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,D,0,No Deposit,298,0,Transient-Party,82.0,0,0,1,0,2017-04-08,7,2,0,41.0,181-365,0.0,Spring,5,0
Resort Hotel,0,351,2017,4,14,8,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,0,No Deposit,298,0,Transient-Party,84.0,0,0,1,0,2017-04-08,7,2,0,42.0,181-365,0.0,Spring,5,1
Resort Hotel,0,72,2017,4,14,8,2,5,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,0,No Deposit,298,0,Transient-Party,68.0,0,0,1,0,2017-04-08,7,1,0,68.0,31-90,0.0,Spring,5,1
Resort Hotel,0,351,2017,4,14,8,2,5,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,0,No Deposit,298,0,Transient-Party,68.0,0,0,1,0,2017-04-08,7,1,0,68.0,181-365,0.0,Spring,5,1
Resort Hotel,0,351,2017,4,14,8,2,5,1,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,0,No Deposit,298,0,Transient-Party,68.0,0,0,1,0,2017-04-08,7,1,0,68.0,181-365,0.0,Spring,5,1
Resort Hotel,0,46,2017,4,14,8,2,5,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,0,No Deposit,298,0,Transient-Party,84.0,0,0,1,0,2017-04-08,7,2,0,42.0,31-90,0.0,Spring,5,0
Resort Hotel,0,351,2017,4,14,8,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,0,No Deposit,298,0,Transient-Party,82.0,0,0,1,0,2017-04-08,7,2,0,41.0,181-365,0.0,Spring,5,1
Resort Hotel,0,351,2017,4,14,8,2,5,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,D,0,No Deposit,298,0,Transient-Party,82.0,0,0,1,0,2017-04-08,7,2,0,41.0,181-365,0.0,Spring,5,0
Resort Hotel,0,17,2017,4,15,12,0,3,2,2,0,BB,FRA,Direct,Direct,0,0,0,G,0,No Deposit,250,0,Transient,183.33,0,0,1,0,2017-04-12,3,4,1,45.8325,8-30,0.0,Spring,2,0
Resort Hotel,0,351,2017,4,14,8,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,0,No Deposit,298,0,Transient-Party,84.0,0,0,1,0,2017-04-08,7,2,0,42.0,181-365,0.0,Spring,5,1
Resort Hotel,0,42,2017,4,15,12,0,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,1,No Deposit,240,0,Transient-Party,95.0,0,0,1,0,2017-04-12,3,3,1,31.6667,31-90,0.0,Spring,2,1
Resort Hotel,0,42,2017,4,15,12,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient-Party,102.0,1,0,1,0,2017-04-12,3,2,0,51.0,31-90,0.0,Spring,2,1
Resort Hotel,0,23,2017,4,15,11,0,4,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,102.5,0,1,1,0,2017-04-11,4,2,0,51.25,8-30,0.0,Spring,1,0
Resort Hotel,0,142,2017,4,15,9,2,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,241,0,Transient,84.49,0,2,1,0,2017-04-09,6,2,0,42.245,91-180,0.0,Spring,6,1
Resort Hotel,0,142,2017,4,15,9,2,4,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,0,No Deposit,241,0,Transient,84.49,0,2,1,0,2017-04-09,6,2,0,42.245,91-180,0.0,Spring,6,0
Resort Hotel,0,49,2017,4,15,13,0,2,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,G,1,No Deposit,240,0,Transient,175.0,0,0,1,0,2017-04-13,2,4,1,43.75,31-90,0.0,Spring,3,0
Resort Hotel,0,61,2017,4,15,11,0,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,0,No Deposit,240,0,Transient,149.0,1,2,1,0,2017-04-11,4,2,0,74.5,31-90,0.0,Spring,1,0
Resort Hotel,0,44,2017,4,14,8,2,5,2,2,0,BB,HUN,Direct,Direct,0,0,0,G,1,No Deposit,250,0,Transient,148.57,0,3,1,0,2017-04-08,7,4,1,37.1425,31-90,0.0,Spring,5,0
Resort Hotel,0,74,2017,4,15,13,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient-Party,85.0,0,2,1,0,2017-04-13,2,2,0,42.5,31-90,0.0,Spring,3,0
Resort Hotel,0,74,2017,4,15,13,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient-Party,85.0,0,2,1,0,2017-04-13,2,2,0,42.5,31-90,0.0,Spring,3,0
Resort Hotel,0,7,2017,4,15,10,1,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,40,0,Contract,65.0,0,0,1,0,2017-04-10,5,2,0,32.5,0-7,0.0,Spring,0,0
Resort Hotel,0,31,2017,4,15,13,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,C,1,No Deposit,240,0,Transient,152.0,1,2,1,0,2017-04-13,2,2,0,76.0,31-90,0.0,Spring,3,0
Resort Hotel,0,34,2017,4,14,8,2,5,2,2,0,BB,HUN,Direct,Direct,0,0,0,C,0,No Deposit,250,0,Transient,118.57,0,3,1,0,2017-04-08,7,4,1,29.6425,31-90,0.0,Spring,5,0
Resort Hotel,0,74,2017,4,15,13,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient-Party,85.0,0,2,1,0,2017-04-13,2,2,0,42.5,31-90,0.0,Spring,3,0
Resort Hotel,0,85,2017,4,15,9,2,5,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,1,No Deposit,314,0,Transient,105.69,0,0,1,0,2017-04-09,7,2,0,52.845,31-90,0.0,Spring,6,0
Resort Hotel,0,96,2017,4,15,9,2,5,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,40,0,Contract,41.2,1,0,1,0,2017-04-09,7,1,0,41.2,91-180,0.0,Spring,6,0
Resort Hotel,0,22,2017,4,15,13,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,127.0,0,1,1,0,2017-04-13,3,2,0,63.5,8-30,0.0,Spring,3,0
Resort Hotel,0,66,2017,4,15,12,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,89.5,0,1,1,0,2017-04-12,4,2,0,44.75,31-90,0.0,Spring,2,0
Resort Hotel,0,153,2017,4,15,12,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,0,No Deposit,240,0,Transient,90.0,0,2,1,0,2017-04-12,4,2,0,45.0,91-180,0.0,Spring,2,0
Resort Hotel,0,77,2017,4,15,11,0,5,2,1,0,HB,ESP,Direct,Direct,0,0,0,D,0,No Deposit,250,0,Transient,153.9,0,3,1,0,2017-04-11,5,3,1,51.3,31-90,0.0,Spring,1,0
Resort Hotel,0,67,2017,4,15,15,0,1,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,NoAgent,0,Transient,62.0,0,0,0,1,2017-04-15,1,2,0,31.0,31-90,0.0,Spring,5,0
Resort Hotel,0,23,2017,4,15,14,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,120.0,0,1,1,0,2017-04-14,2,2,0,60.0,8-30,0.0,Spring,4,0
Resort Hotel,0,116,2017,4,15,12,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,82.5,0,2,1,0,2017-04-12,4,2,0,41.25,91-180,0.0,Spring,2,0
Resort Hotel,0,18,2017,4,15,14,0,2,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,2,No Deposit,181,0,Transient,139.0,1,0,1,0,2017-04-14,2,3,0,46.3333,8-30,0.0,Spring,4,1
Resort Hotel,0,153,2017,4,15,12,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,0,No Deposit,240,0,Transient,90.0,0,2,1,0,2017-04-12,4,2,0,45.0,91-180,0.0,Spring,2,0
Resort Hotel,0,17,2017,4,15,13,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient-Party,152.0,0,2,1,0,2017-04-13,3,2,0,76.0,8-30,0.0,Spring,3,0
Resort Hotel,0,41,2017,4,15,13,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,0,No Deposit,240,0,Transient,152.0,0,2,1,0,2017-04-13,3,2,0,76.0,31-90,0.0,Spring,3,0
Resort Hotel,0,34,2017,4,15,9,2,5,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,0,No Deposit,493,0,Contract,80.0,0,0,1,0,2017-04-09,7,2,0,40.0,31-90,0.0,Spring,6,0
Resort Hotel,0,157,2017,4,15,12,0,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,0,No Deposit,240,0,Transient,90.0,0,2,1,0,2017-04-12,4,2,0,45.0,91-180,0.0,Spring,2,0
Resort Hotel,0,80,2017,4,15,14,0,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,124.0,1,1,1,0,2017-04-14,2,2,0,62.0,31-90,0.0,Spring,4,0
Resort Hotel,0,37,2017,4,15,13,0,3,2,2,1,BB,ESP,Online TA,TA/TO,0,0,0,C,1,No Deposit,240,0,Transient,152.0,1,2,1,0,2017-04-13,3,5,1,30.4,31-90,0.0,Spring,3,0
Resort Hotel,0,31,2017,4,15,13,0,3,1,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,1,No Deposit,240,0,Transient-Party,127.0,0,2,1,0,2017-04-13,3,1,0,127.0,31-90,0.0,Spring,3,0
Resort Hotel,0,28,2017,4,15,12,0,4,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,C,0,No Deposit,240,0,Transient,151.25,0,2,1,0,2017-04-12,4,4,1,37.8125,8-30,0.0,Spring,2,0
Resort Hotel,0,134,2017,4,15,13,0,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,2,No Deposit,3,0,Transient-Party,79.2,0,1,1,0,2017-04-13,3,2,0,39.6,91-180,0.0,Spring,3,1
Resort Hotel,0,40,2017,4,15,9,2,5,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,1,No Deposit,493,0,Contract,80.0,0,0,1,0,2017-04-09,7,2,0,40.0,31-90,0.0,Spring,6,0
Resort Hotel,0,16,2017,4,15,13,0,3,3,1,0,HB,ESP,Online TA,TA/TO,0,0,0,H,0,No Deposit,240,0,Transient,270.0,1,0,1,0,2017-04-13,3,4,1,67.5,8-30,0.0,Spring,3,0
Resort Hotel,0,52,2017,4,15,13,0,3,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,C,1,No Deposit,240,0,Transient,143.0,0,1,1,0,2017-04-13,3,3,1,47.6667,31-90,0.0,Spring,3,1
Resort Hotel,0,5,2017,4,15,14,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,130.0,0,1,1,0,2017-04-14,2,2,0,65.0,0-7,0.0,Spring,4,1
Resort Hotel,0,11,2017,4,15,11,0,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,40,0,Contract,82.85,0,1,1,0,2017-04-11,5,2,0,41.425,8-30,0.0,Spring,1,0
Resort Hotel,0,124,2017,4,15,9,2,5,2,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,1,No Deposit,493,0,Contract,81.71,0,0,1,0,2017-04-09,7,2,0,40.855,91-180,0.0,Spring,6,0
Resort Hotel,0,36,2017,4,15,14,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,112.0,1,1,1,0,2017-04-14,2,2,0,56.0,31-90,0.0,Spring,4,1
Resort Hotel,0,89,2017,4,15,14,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,240,0,Transient-Party,122.0,1,2,1,0,2017-04-14,2,2,0,61.0,31-90,0.0,Spring,4,1
Resort Hotel,0,89,2017,4,15,14,0,2,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,1,No Deposit,240,0,Transient-Party,122.0,0,3,1,0,2017-04-14,2,3,0,40.6667,31-90,0.0,Spring,4,1
Resort Hotel,0,73,2017,4,15,13,0,3,2,0,0,HB,ESP,Direct,Direct,0,0,0,A,0,No Deposit,250,0,Transient,115.5,1,0,1,0,2017-04-13,3,2,0,57.75,31-90,0.0,Spring,3,0
Resort Hotel,0,10,2017,4,15,11,0,5,3,0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,40,0,Contract,165.86,0,0,1,0,2017-04-11,5,3,0,55.2867,8-30,0.0,Spring,1,0
Resort Hotel,0,65,2017,4,15,13,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,0,No Deposit,240,0,Transient,132.0,0,2,1,0,2017-04-13,3,2,0,66.0,31-90,0.0,Spring,3,0
Resort Hotel,0,124,2017,4,15,9,2,5,2,0,0,HB,AUT,Groups,TA/TO,0,0,0,A,1,No Deposit,493,0,Contract,80.0,0,0,1,0,2017-04-09,7,2,0,40.0,91-180,0.0,Spring,6,0
Resort Hotel,0,124,2017,4,15,9,2,5,1,0,0,HB,DEU,Groups,TA/TO,0,0,0,A,3,No Deposit,493,0,Contract,62.0,0,0,1,0,2017-04-09,7,1,0,62.0,91-180,0.0,Spring,6,0
Resort Hotel,0,124,2017,4,15,9,2,5,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,1,No Deposit,493,0,Contract,80.0,0,0,1,0,2017-04-09,7,2,0,40.0,91-180,0.0,Spring,6,1
Resort Hotel,0,39,2017,4,15,13,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,240,0,Transient,112.0,1,1,1,0,2017-04-13,3,2,0,56.0,31-90,0.0,Spring,3,0
