is_canceled,deposit_type,agent,lead_time,country,is_domestic,total_of_special_requests,market_segment,adr,lead_time_group,adr_per_person,required_car_parking_spaces,cancel_history_ratio,booking_changes,total_nights,customer_type,arrival_date_week_number,previous_cancellations,arrival_date_day_of_month
0,No Deposit,NoAgent,0,PRT,1,0,Corporate,74.0,0-7,74.0,0,0.0,0,1,Transient,17,0,19
0,No Deposit,115,5,GBR,0,0,Offline TA/TO,41.3,0-7,20.65,0,0.0,0,5,Transient,48,0,22
1,No Deposit,NoAgent,11,PRT,1,0,Offline TA/TO,64.0,8-30,32.0,0,1.0,0,3,Transient-Party,49,1,5
1,No Deposit,NoAgent,11,PRT,1,0,Offline TA/TO,64.0,8-30,32.0,0,1.0,0,3,Transient-Party,49,1,5
1,No Deposit,240,11,PRT,1,1,Online TA,68.0,8-30,34.0,0,1.0,0,1,Transient,50,1,7
0,No Deposit,8,7,PRT,1,0,Offline TA/TO,0.0,0-7,0.0,0,0.0,0,0,Transient,48,0,27
0,No Deposit,6,5,GBR,0,0,Offline TA/TO,55.0,0-7,27.5,0,0.0,0,3,Transient,48,0,28
0,No Deposit,6,32,ESP,0,0,Offline TA/TO,32.0,31-90,16.0,1,0.0,1,1,Transient,53,0,27
0,No Deposit,NoAgent,0,PRT,1,0,Direct,38.0,0-7,38.0,0,0.0,1,3,Transient,48,0,25
0,No Deposit,NoAgent,0,PRT,1,0,Direct,61.0,0-7,30.5,0,0.0,0,2,Transient,16,0,16
0,No Deposit,177,3,PRT,1,1,Offline TA/TO,35.0,0-7,17.5,1,0.0,0,1,Transient,48,0,27
0,No Deposit,26,37,POL,0,1,Offline TA/TO,34.63,31-90,11.5433,1,0.0,0,5,Transient,48,0,23
0,No Deposit,240,1,ESP,0,2,Online TA,46.0,0-7,46.0,1,0.0,0,1,Transient,48,0,27
0,No Deposit,240,1,ESP,0,2,Online TA,40.0,0-7,40.0,0,0.0,0,1,Transient,48,0,27
0,No Deposit,NoAgent,0,GBR,0,0,Direct,43.0,0-7,21.5,0,0.0,0,1,Transient,48,0,27
0,No Deposit,NoAgent,4,ESP,0,0,Groups,36.0,0-7,36.0,0,0.0,0,1,Transient-Party,48,0,27
0,No Deposit,NoAgent,17,ESP,0,0,Groups,36.0,8-30,36.0,0,0.0,0,4,Transient-Party,49,0,30
0,No Deposit,240,1,PRT,1,1,Online TA,48.0,0-7,24.0,0,0.0,0,1,Transient,48,0,27
0,No Deposit,240,1,PRT,1,0,Online TA,40.0,0-7,40.0,0,0.0,0,1,Transient,48,0,27
0,No Deposit,196,10,PRT,1,0,Offline TA/TO,58.0,8-30,29.0,0,0.0,0,5,Transient,48,0,23
0,No Deposit,NoAgent,0,PRT,1,0,Direct,58.0,0-7,29.0,1,0.0,0,1,Transient,48,0,27
0,No Deposit,240,1,PRT,1,1,Online TA,48.0,0-7,24.0,0,0.0,0,1,Transient,48,0,27
0,No Deposit,196,4,PRT,1,0,Offline TA/TO,30.0,0-7,15.0,0,0.0,0,1,Transient,48,0,27
0,No Deposit,127,0,BRA,0,1,Offline TA/TO,26.5,0-7,26.5,0,0.0,0,1,Transient,48,0,27
0,No Deposit,6,15,ARM,0,0,Offline TA/TO,49.4,8-30,24.7,0,0.0,0,7,Transient,47,0,21
0,No Deposit,240,0,FRA,0,0,Online TA,48.0,0-7,24.0,0,0.0,0,1,Transient,48,0,27
0,No Deposit,127,0,BRA,0,1,Offline TA/TO,30.5,0-7,15.25,1,0.0,0,1,Transient,48,0,27
0,No Deposit,115,1,GBR,0,0,Offline TA/TO,49.5,0-7,24.75,0,0.0,0,4,Transient,48,0,24
0,No Deposit,6,11,ESP,0,1,Offline TA/TO,55.0,8-30,27.5,0,0.0,0,5,Transient,48,0,23
0,No Deposit,330,2,PRT,1,1,Offline TA/TO,25.0,0-7,25.0,1,0.0,0,1,Transient-Party,48,0,27
0,No Deposit,330,2,PRT,1,1,Offline TA/TO,29.0,0-7,14.5,0,0.0,0,1,Transient-Party,48,0,27
0,No Deposit,330,2,PRT,1,0,Offline TA/TO,29.0,0-7,14.5,0,0.0,0,1,Transient-Party,48,0,27
0,No Deposit,330,1,PRT,1,1,Offline TA/TO,34.0,0-7,17.0,0,0.0,0,1,Group,5,0,3
1,No Deposit,6,1,PRT,1,0,Offline TA/TO,26.0,0-7,13.0,0,0.0,0,1,Transient,48,0,28
0,No Deposit,314,0,GBR,0,0,Offline TA/TO,30.0,0-7,15.0,0,0.0,0,3,Transient,48,0,26
0,No Deposit,NoAgent,0,PRT,1,0,Direct,93.0,0-7,18.6,0,0.0,1,1,Transient,48,0,28
0,No Deposit,250,8,PRT,1,0,Direct,88.0,8-30,17.6,0,0.0,0,2,Transient,48,0,25
0,No Deposit,250,0,PRT,1,1,Direct,76.0,0-7,19.0,0,0.0,0,1,Transient,50,0,10
0,No Deposit,250,6,PRT,1,1,Direct,67.5,0-7,16.875,0,0.0,0,1,Group,7,0,18
0,No Deposit,240,2,PRT,1,0,Online TA,48.0,0-7,24.0,0,0.0,0,1,Transient,48,0,28
0,No Deposit,NoAgent,2,PRT,1,1,Corporate,81.0,0-7,40.5,1,0.0,0,1,Transient-Party,48,0,28
0,No Deposit,NoAgent,15,PRT,1,1,Corporate,80.0,8-30,26.6667,1,0.0,1,2,Transient-Party,48,0,27
0,No Deposit,250,4,PRT,1,0,Direct,101.5,0-7,33.8333,1,0.0,2,2,Transient,48,0,27
0,No Deposit,NoAgent,2,PRT,1,1,Direct,58.0,0-7,29.0,0,0.0,0,1,Transient,48,0,28
0,No Deposit,NoAgent,15,PRT,1,0,Corporate,66.0,8-30,33.0,1,0.0,0,2,Transient-Party,48,0,27
0,No Deposit,8,10,PRT,1,1,Offline TA/TO,25.0,8-30,25.0,0,0.0,0,1,Transient-Party,48,0,28
0,No Deposit,8,10,PRT,1,1,Offline TA/TO,29.0,8-30,14.5,1,0.0,0,1,Transient-Party,48,0,28
0,No Deposit,8,2,PRT,1,1,Offline TA/TO,49.0,0-7,24.5,1,0.0,0,2,Transient,7,0,18
0,No Deposit,NoAgent,15,PRT,1,0,Corporate,66.0,8-30,33.0,1,0.0,0,2,Transient-Party,48,0,27
0,No Deposit,NoAgent,17,PRT,1,0,Groups,66.0,8-30,33.0,1,0.0,0,1,Transient,45,0,30
0,No Deposit,242,3,IRL,0,1,Online TA,49.3,0-7,24.65,0,0.0,1,7,Transient,48,0,22
0,No Deposit,NoAgent,15,PRT,1,0,Corporate,66.0,8-30,33.0,1,0.0,0,2,Transient-Party,48,0,27
0,No Deposit,NoAgent,17,PRT,1,0,Groups,66.0,8-30,33.0,1,0.0,0,1,Transient-Party,45,0,30
0,No Deposit,NoAgent,15,PRT,1,0,Corporate,66.0,8-30,33.0,1,0.0,0,2,Transient-Party,48,0,27
0,No Deposit,NoAgent,15,PRT,1,0,Corporate,66.0,8-30,33.0,1,0.0,0,2,Transient-Party,48,0,27
0,No Deposit,240,0,GBR,0,1,Online TA,40.0,0-7,40.0,0,0.0,0,2,Transient,48,0,27
0,No Deposit,240,2,ESP,0,1,Online TA,48.0,0-7,24.0,0,0.0,0,1,Transient,48,0,28
0,No Deposit,240,1,CHE,0,1,Online TA,46.4,0-7,23.2,0,0.0,0,2,Transient,48,0,27
0,No Deposit,177,3,ESP,0,1,Offline TA/TO,29.0,0-7,14.5,0,0.0,0,1,Transient,48,0,28
0,No Deposit,177,3,ESP,0,1,Offline TA/TO,29.0,0-7,14.5,0,0.0,0,1,Transient,48,0,28
0,No Deposit,196,3,ESP,0,0,Offline TA/TO,30.0,0-7,15.0,0,0.0,0,1,Transient,48,0,28
0,No Deposit,6,4,ESP,0,0,Offline TA/TO,34.0,0-7,17.0,0,0.0,0,1,Transient,3,0,21
0,No Deposit,240,11,PRT,1,2,Online TA,46.4,8-30,23.2,0,0.0,0,2,Transient,48,0,27
0,No Deposit,240,11,PRT,1,2,Online TA,46.4,8-30,23.2,0,0.0,0,2,Transient,48,0,27
0,No Deposit,240,1,PRT,1,2,Online TA,65.0,0-7,32.5,0,0.0,0,1,Transient,9,0,3
0,No Deposit,240,11,PRT,1,2,Online TA,46.4,8-30,23.2,0,0.0,0,2,Transient,48,0,27
0,No Deposit,NoAgent,9,PRT,1,2,Complementary,0.0,8-30,0.0,0,0.0,0,2,Transient,48,0,27
0,No Deposit,NoAgent,15,PRT,1,1,Corporate,60.0,8-30,20.0,0,0.0,2,2,Transient,48,0,27
0,No Deposit,250,2,PRT,1,0,Direct,99.0,0-7,49.5,1,0.0,0,1,Transient,48,0,28
0,No Deposit,NoAgent,4,PRT,1,0,Direct,34.19,0-7,17.095,0,0.0,0,1,Transient,48,0,28
0,No Deposit,NoAgent,10,PRT,1,0,Direct,31.5,8-30,15.75,0,0.0,0,2,Transient,12,0,19
0,No Deposit,NoAgent,0,PRT,1,0,Direct,43.0,0-7,21.5,0,0.0,1,3,Transient,48,0,26
0,No Deposit,6,2,PRT,1,0,Offline TA/TO,26.0,0-7,13.0,1,0.0,0,2,Transient,48,0,27
0,No Deposit,240,11,PRT,1,1,Online TA,43.2,8-30,21.6,0,0.0,0,2,Transient,48,0,27
0,No Deposit,NoAgent,9,PRT,1,1,Complementary,0.0,8-30,0.0,0,0.0,0,2,Transient,48,0,27
0,No Deposit,NoAgent,9,PRT,1,1,Complementary,0.0,8-30,0.0,0,0.0,0,2,Transient,48,0,27
0,No Deposit,240,0,GBR,0,1,Online TA,46.4,0-7,23.2,0,0.0,0,1,Transient,48,0,28
0,No Deposit,NoAgent,1,PRT,1,0,Direct,38.7,0-7,19.35,0,0.0,0,1,Transient,48,0,28
0,No Deposit,177,116,DEU,0,1,Offline TA/TO,48.4,91-180,24.2,0,0.0,1,21,Transient,46,0,8
0,No Deposit,NoAgent,0,PRT,1,0,Direct,48.0,0-7,24.0,0,0.0,0,1,Transient,48,0,28
0,No Deposit,NoAgent,1,PRT,1,0,Direct,43.0,0-7,21.5,0,0.0,0,1,Transient,51,0,18
1,No Deposit,NoAgent,1,PRT,1,0,Direct,53.0,0-7,26.5,0,0.0,0,1,Transient,5,0,30
0,No Deposit,NoAgent,0,PRT,1,0,Direct,70.0,0-7,35.0,0,0.3333,0,1,Transient,46,1,12
0,No Deposit,NoAgent,2,PRT,1,1,Direct,115.0,0-7,38.3333,0,0.25,0,1,Transient,11,1,18
0,No Deposit,240,1,PRT,1,0,Online TA,48.0,0-7,24.0,0,0.0,0,1,Transient,48,0,28
0,No Deposit,NoAgent,0,PRT,1,0,Direct,43.0,0-7,21.5,0,0.0,1,2,Transient,48,0,27
0,No Deposit,NoAgent,0,PRT,1,0,Direct,43.0,0-7,21.5,0,0.0,1,1,Transient,52,0,22
0,No Deposit,NoAgent,0,PRT,1,0,Direct,55.0,0-7,27.5,0,0.0,0,1,Transient,10,0,4
0,No Deposit,NoAgent,0,PRT,1,0,Direct,48.0,0-7,24.0,0,0.0,0,2,Transient,5,0,3
0,No Deposit,NoAgent,0,PRT,1,0,Direct,48.0,0-7,24.0,0,0.0,0,2,Transient,6,0,10
0,No Deposit,115,27,PRT,1,0,Offline TA/TO,33.3,8-30,16.65,0,0.0,0,4,Transient,48,0,25
0,No Deposit,240,4,PRT,1,2,Online TA,54.0,0-7,27.0,1,0.0,0,2,Transient,48,0,27
0,No Deposit,240,2,PRT,1,2,Online TA,61.4,0-7,20.4667,0,0.0,0,1,Transient,48,0,28
0,No Deposit,6,2,ESP,0,0,Offline TA/TO,26.0,0-7,13.0,0,0.0,0,1,Transient,48,0,28
0,No Deposit,171,5,PRT,1,0,Offline TA/TO,29.0,0-7,14.5,0,0.0,0,1,Transient,48,0,28
0,No Deposit,171,5,ESP,0,0,Offline TA/TO,29.0,0-7,14.5,0,0.0,0,1,Transient,48,0,28
0,No Deposit,6,1,ESP,0,0,Offline TA/TO,26.0,0-7,13.0,0,0.0,0,1,Transient,48,0,28
0,No Deposit,115,7,LTU,0,1,Offline TA/TO,22.5,0-7,22.5,0,0.0,0,1,Transient,48,0,28
0,No Deposit,250,1,ESP,0,0,Direct,43.0,0-7,21.5,0,0.0,0,1,Transient,48,0,28
0,No Deposit,240,4,PRT,1,2,Online TA,48.0,0-7,24.0,0,0.0,0,2,Transient,48,0,27
0,No Deposit,NoAgent,1,PRT,1,1,Corporate,46.2,0-7,23.1,1,0.0,0,1,Transient,48,0,28
0,No Deposit,240,8,PRT,1,1,Online TA,54.4,8-30,27.2,1,0.0,0,4,Transient,48,0,26
0,No Deposit,115,25,GBR,0,0,Offline TA/TO,26.1,8-30,13.05,0,0.0,0,3,Transient,48,0,27
0,No Deposit,2,3,GBR,0,1,Offline TA/TO,65.0,0-7,32.5,0,0.0,0,14,Transient,47,0,16
0,No Deposit,156,35,IRL,0,2,Offline TA/TO,39.91,31-90,19.955,0,0.0,0,14,Transient,47,0,16
0,No Deposit,240,12,ESP,0,1,Online TA,61.2,8-30,30.6,0,0.0,0,2,Transient,48,0,28
1,No Deposit,240,27,PRT,1,2,Online TA,52.0,8-30,26.0,0,1.0,0,5,Transient,52,1,25
0,No Deposit,240,62,DEU,0,0,Online TA,40.5,31-90,20.25,0,0.0,0,7,Transient,48,0,23
0,No Deposit,177,4,GBR,0,0,Offline TA/TO,38.0,0-7,38.0,0,0.0,0,3,Transient,48,0,27
1,No Deposit,38,8,PRT,1,0,Groups,68.0,8-30,34.0,0,1.0,0,3,Transient-Party,49,1,5
1,No Deposit,38,8,PRT,1,0,Groups,68.0,8-30,34.0,0,1.0,0,3,Transient-Party,49,1,5
1,No Deposit,38,8,PRT,1,0,Groups,68.0,8-30,34.0,0,1.0,0,3,Transient-Party,49,1,5
1,No Deposit,38,8,PRT,1,0,Groups,68.0,8-30,34.0,0,1.0,0,3,Transient-Party,49,1,5
1,No Deposit,38,8,PRT,1,0,Groups,68.0,8-30,34.0,0,1.0,0,3,Transient-Party,49,1,5
1,No Deposit,38,8,PRT,1,0,Groups,68.0,8-30,34.0,0,1.0,0,3,Transient-Party,49,1,5
1,No Deposit,38,8,PRT,1,0,Groups,68.0,8-30,34.0,0,1.0,0,3,Transient-Party,49,1,5
1,No Deposit,38,8,PRT,1,0,Groups,68.0,8-30,34.0,0,1.0,0,3,Transient-Party,49,1,5
0,No Deposit,240,4,PRT,1,0,Online TA,98.0,0-7,24.5,1,0.0,0,3,Transient-Party,48,0,27
0,No Deposit,240,4,PRT,1,0,Online TA,98.0,0-7,24.5,0,0.0,0,3,Transient-Party,48,0,27
0,No Deposit,NoAgent,0,ESP,0,0,Direct,66.0,0-7,33.0,1,0.0,0,2,Transient,48,0,28
0,No Deposit,240,1,PRT,1,0,Online TA,98.0,0-7,24.5,0,0.0,0,2,Transient,48,0,28
1,No Deposit,250,220,PRT,1,0,Direct,88.5,181-365,44.25,0,1.0,0,3,Transient,28,1,4
0,No Deposit,6,0,PRT,1,1,Offline TA/TO,39.15,0-7,13.05,0,0.0,0,2,Transient,48,0,28
1,No Deposit,250,268,PRT,1,1,Direct,131.0,181-365,65.5,0,1.0,0,3,Transient,34,1,18
1,No Deposit,NoAgent,8,PRT,1,0,Direct,58.0,8-30,58.0,0,1.0,0,1,Transient,49,1,3
1,No Deposit,NoAgent,8,PRT,1,0,Direct,58.0,8-30,58.0,0,1.0,0,1,Transient,49,1,3
0,No Deposit,6,0,PRT,1,0,Offline TA/TO,0.0,0-7,0.0,0,0.0,0,0,Transient,49,0,30
0,No Deposit,NoAgent,4,ESP,0,0,Groups,0.0,0-7,0.0,0,0.0,2,3,Transient-Party,48,0,27
0,No Deposit,175,0,PRT,1,0,Offline TA/TO,26.0,0-7,26.0,0,0.0,0,1,Transient,49,0,30
0,No Deposit,NoAgent,0,PRT,1,0,Direct,38.0,0-7,38.0,0,0.0,0,1,Transient,49,0,30
0,No Deposit,NoAgent,0,GBR,0,0,Direct,38.0,0-7,38.0,0,0.0,1,2,Transient,49,0,1
0,No Deposit,6,11,ESP,0,0,Offline TA/TO,55.4,8-30,27.7,1,0.0,1,4,Transient,48,0,27
0,No Deposit,NoAgent,0,PRT,1,0,Direct,38.0,0-7,38.0,0,0.0,0,1,Transient,49,0,30
1,No Deposit,240,6,PRT,1,0,Online TA,54.4,0-7,27.2,0,1.0,0,2,Transient,50,1,6
0,No Deposit,NoAgent,0,NLD,0,0,Direct,43.0,0-7,21.5,0,0.0,0,5,Transient,48,0,26
0,No Deposit,240,14,CHE,0,0,Online TA,43.2,8-30,21.6,0,0.0,0,3,Transient,48,0,28
0,No Deposit,NoAgent,0,PRT,1,0,Direct,48.0,0-7,24.0,0,0.0,0,1,Transient,49,0,30
0,No Deposit,115,25,GBR,0,2,Offline TA/TO,82.86,8-30,27.62,0,0.0,0,7,Transient-Party,48,0,24
0,No Deposit,240,0,PRT,1,2,Online TA,48.0,0-7,24.0,0,0.0,0,1,Transient,49,0,30
0,No Deposit,115,25,GBR,0,1,Offline TA/TO,55.32,8-30,27.66,0,0.0,0,7,Transient-Party,48,0,24
0,No Deposit,115,75,GBR,0,0,Offline TA/TO,23.93,31-90,23.93,0,0.0,0,7,Transient,48,0,24
0,No Deposit,NoAgent,0,RUS,0,0,Direct,36.0,0-7,36.0,0,0.0,2,2,Transient,49,0,29
0,No Deposit,NoAgent,0,RUS,0,2,Direct,38.0,0-7,38.0,0,0.0,1,1,Transient,49,0,1
1,No Deposit,240,184,PRT,1,0,Online TA,114.25,181-365,57.125,0,1.0,0,4,Transient,22,1,23
1,No Deposit,240,168,PRT,1,0,Online TA,118.0,91-180,59.0,0,1.0,0,7,Transient,21,1,17
0,No Deposit,240,0,PRT,1,0,Online TA,48.0,0-7,24.0,0,0.0,1,2,Transient,49,0,30
0,No Deposit,NoAgent,1,PRT,1,0,Online TA,38.0,0-7,38.0,0,0.0,1,2,Transient,3,0,13
0,No Deposit,NoAgent,1,PRT,1,0,Online TA,53.0,0-7,53.0,0,0.0,2,1,Transient,17,0,20
0,No Deposit,NoAgent,6,PRT,1,0,Corporate,35.0,0-7,35.0,1,0.0,0,1,Transient,49,0,1
0,No Deposit,240,69,DEU,0,3,Online TA,36.45,31-90,18.225,0,0.0,0,3,Transient,49,0,29
0,No Deposit,240,5,PRT,1,2,Online TA,39.0,0-7,39.0,0,0.0,0,1,Transient-Party,49,0,1
0,No Deposit,NoAgent,7,PRT,1,0,Direct,38.0,0-7,38.0,0,0.0,0,1,Transient,49,0,1
0,No Deposit,240,15,GBR,0,1,Online TA,48.4,8-30,24.2,0,0.0,0,3,Transient,49,0,29
0,No Deposit,NoAgent,0,PRT,1,1,Corporate,38.0,0-7,38.0,0,0.0,0,1,Transient,49,0,1
0,No Deposit,NoAgent,0,PRT,1,1,Corporate,38.0,0-7,38.0,1,0.0,0,1,Transient,49,0,1
0,No Deposit,NoAgent,0,PRT,1,0,Corporate,35.0,0-7,35.0,0,0.0,1,2,Transient,49,0,30
0,No Deposit,240,34,ESP,0,1,Online TA,54.0,31-90,27.0,1,0.0,0,2,Transient,49,0,30
0,No Deposit,NoAgent,0,PRT,1,0,Direct,64.0,0-7,32.0,1,0.0,0,1,Transient,49,0,1
0,No Deposit,240,5,PRT,1,2,Online TA,39.0,0-7,39.0,0,0.0,0,1,Transient-Party,49,0,1
0,No Deposit,240,5,PRT,1,2,Online TA,48.0,0-7,24.0,0,0.0,2,1,Transient-Party,49,0,1
0,No Deposit,240,5,PRT,1,2,Online TA,39.0,0-7,39.0,0,0.0,0,1,Transient-Party,49,0,1
0,No Deposit,NoAgent,0,PRT,1,0,Direct,38.0,0-7,38.0,0,0.0,0,1,Transient,49,0,1
0,No Deposit,240,2,PRT,1,1,Online TA,52.4,0-7,26.2,1,0.0,0,3,Transient,49,0,29
0,No Deposit,NoAgent,1,PRT,1,0,Direct,58.0,0-7,29.0,1,0.0,0,1,Transient,49,0,1
0,No Deposit,NoAgent,6,PRT,1,0,Corporate,35.0,0-7,35.0,0,0.0,0,1,Transient,49,0,1
1,No Deposit,242,159,PRT,1,0,Online TA,88.2,91-180,44.1,0,1.0,0,4,Transient,20,1,8
1,No Deposit,NoAgent,11,PRT,1,0,Offline TA/TO,68.0,8-30,34.0,0,1.0,0,3,Transient-Party,49,1,5
1,No Deposit,NoAgent,11,PRT,1,0,Offline TA/TO,68.0,8-30,34.0,0,1.0,0,3,Transient-Party,49,1,5
1,No Deposit,NoAgent,11,PRT,1,0,Offline TA/TO,68.0,8-30,34.0,0,1.0,0,3,Transient-Party,49,1,5
1,No Deposit,NoAgent,11,PRT,1,0,Offline TA/TO,68.0,8-30,34.0,0,1.0,0,3,Transient-Party,49,1,5
1,No Deposit,NoAgent,11,PRT,1,0,Offline TA/TO,68.0,8-30,34.0,0,1.0,0,3,Transient-Party,49,1,5
1,No Deposit,NoAgent,11,PRT,1,0,Offline TA/TO,68.0,8-30,34.0,0,1.0,0,3,Transient-Party,49,1,5
1,No Deposit,NoAgent,11,PRT,1,0,Offline TA/TO,68.0,8-30,34.0,0,1.0,0,3,Transient-Party,49,1,5
1,No Deposit,240,159,PRT,1,2,Online TA,52.2,91-180,26.1,0,1.0,0,3,Transient,19,1,5
0,No Deposit,240,1,PRT,1,0,Online TA,48.0,0-7,24.0,0,0.0,0,1,Transient,49,0,2
0,No Deposit,240,0,PRT,1,1,Online TA,48.0,0-7,24.0,0,0.0,0,1,Transient,49,0,2
0,No Deposit,240,1,GBR,0,0,Online TA,46.4,0-7,23.2,0,0.0,0,7,Transient,48,0,26
0,No Deposit,314,8,PRT,1,0,Offline TA/TO,26.0,8-30,26.0,0,0.0,0,1,Transient,49,0,2
0,No Deposit,96,5,PRT,1,0,Offline TA/TO,60.0,0-7,60.0,0,0.0,0,1,Group,21,0,22
0,No Deposit,314,8,PRT,1,0,Offline TA/TO,26.0,8-30,26.0,1,0.0,0,1,Transient,49,0,2
0,No Deposit,NoAgent,1,PRT,1,0,Corporate,35.0,0-7,35.0,0,0.0,0,2,Transient,49,0,1
1,No Deposit,339,25,PRT,1,1,Offline TA/TO,45.0,8-30,22.5,0,1.0,1,2,Group,52,1,26
1,No Deposit,339,25,PRT,1,1,Offline TA/TO,45.0,8-30,22.5,0,1.0,1,2,Transient,52,1,26
0,No Deposit,NoAgent,2,PRT,1,0,Corporate,35.0,0-7,35.0,1,0.0,0,1,Transient,49,0,2
0,No Deposit,NoAgent,0,PRT,1,0,Corporate,42.0,0-7,42.0,1,0.0,0,1,Transient,17,0,18
0,No Deposit,240,24,FRA,0,1,Online TA,147.0,8-30,36.75,1,0.0,1,6,Transient,19,0,2
0,No Deposit,6,7,ESP,0,1,Offline TA/TO,8.0,0-7,4.0,0,0.0,0,1,Transient-Party,49,0,2
0,No Deposit,146,1,PRT,1,0,Offline TA/TO,25.0,0-7,25.0,0,0.0,1,2,Transient-Party,49,0,1
0,No Deposit,NoAgent,0,PRT,1,0,Direct,38.0,0-7,38.0,0,0.0,0,1,Transient,49,0,2
0,No Deposit,110,0,PRT,1,0,Direct,38.0,0-7,19.0,0,0.0,0,1,Transient,2,0,7
0,No Deposit,NoAgent,0,PRT,1,0,Direct,38.0,0-7,19.0,0,0.0,1,2,Transient,3,0,13
0,No Deposit,240,1,PRT,1,1,Online TA,98.0,0-7,24.5,1,0.0,0,1,Transient,49,0,2
0,No Deposit,NoAgent,2,PRT,1,0,Corporate,38.0,0-7,38.0,0,0.0,0,1,Transient,49,0,2
0,No Deposit,NoAgent,0,PRT,1,0,Direct,38.0,0-7,38.0,1,0.0,1,1,Transient,49,0,2
0,No Deposit,240,9,GBR,0,1,Online TA,46.4,8-30,23.2,0,0.0,0,3,Transient,49,0,30
0,No Deposit,240,0,ESP,0,1,Online TA,48.0,0-7,24.0,0,0.0,0,2,Transient,49,0,1
0,No Deposit,NoAgent,0,PRT,1,1,Direct,43.0,0-7,21.5,0,0.0,0,1,Transient,49,0,2
0,No Deposit,250,0,PRT,1,0,Direct,88.0,0-7,44.0,0,0.0,0,3,Transient,49,0,30
0,No Deposit,6,7,ESP,0,1,Offline TA/TO,8.0,0-7,4.0,0,0.0,0,1,Transient-Party,49,0,2
0,No Deposit,240,0,PRT,1,0,Online TA,48.0,0-7,24.0,0,0.0,0,2,Transient,49,0,1
0,No Deposit,240,2,PRT,1,1,Online TA,8.0,0-7,4.0,0,0.0,0,2,Transient,8,0,19
0,No Deposit,240,1,PRT,1,1,Online TA,48.0,0-7,24.0,0,0.0,0,3,Transient,12,0,15
0,No Deposit,240,1,PRT,1,1,Online TA,48.0,0-7,24.0,0,0.0,0,3,Transient,1,0,2
0,No Deposit,240,4,PRT,1,1,Online TA,48.0,0-7,24.0,0,0.0,0,2,Transient,2,0,8
0,No Deposit,NoAgent,6,ESP,0,0,Groups,42.0,0-7,42.0,1,0.0,0,2,Transient-Party,49,0,1
0,No Deposit,NoAgent,0,PRT,1,0,Direct,38.0,0-7,19.0,0,0.0,1,1,Transient,49,0,2
0,No Deposit,NoAgent,0,PRT,1,0,Direct,35.1,0-7,35.1,0,0.0,0,1,Transient,4,0,20
0,No Deposit,171,65,GBR,0,0,Offline TA/TO,31.05,31-90,31.05,0,0.0,2,14,Transient,47,0,19
1,No Deposit,240,5,PRT,1,0,Online TA,110.0,0-7,55.0,0,1.0,1,2,Transient,50,1,6
0,No Deposit,NoAgent,9,ESP,0,0,Groups,36.0,8-30,36.0,0,0.0,0,1,Transient-Party,49,0,3
0,No Deposit,NoAgent,19,DEU,0,0,Groups,36.0,8-30,36.0,0,0.0,0,2,Transient-Party,49,0,2
0,No Deposit,NoAgent,17,PRT,1,0,Groups,42.0,8-30,42.0,1,0.0,0,4,Transient-Party,49,0,30
0,No Deposit,NoAgent,17,PRT,1,0,Groups,36.0,8-30,36.0,0,0.0,0,4,Transient-Party,49,0,30
0,No Deposit,NoAgent,20,DEU,0,0,Groups,36.0,8-30,36.0,0,0.0,0,1,Transient-Party,49,0,3
0,No Deposit,NoAgent,17,PRT,1,0,Groups,36.0,8-30,36.0,0,0.0,0,4,Transient-Party,49,0,30
0,No Deposit,NoAgent,19,DEU,0,0,Groups,36.0,8-30,36.0,0,0.0,0,2,Transient-Party,49,0,2
0,No Deposit,NoAgent,17,PRT,1,0,Groups,42.0,8-30,42.0,1,0.0,2,4,Transient-Party,49,0,30
0,No Deposit,NoAgent,11,DEU,0,0,Groups,36.0,8-30,36.0,0,0.0,0,3,Transient-Party,49,0,1
0,No Deposit,NoAgent,19,DEU,0,0,Groups,36.0,8-30,36.0,0,0.0,0,2,Transient-Party,49,0,2
0,No Deposit,NoAgent,19,DEU,0,0,Groups,39.0,8-30,39.0,1,0.0,0,2,Transient-Party,49,0,2
0,No Deposit,NoAgent,17,PRT,1,0,Groups,42.0,8-30,42.0,1,0.0,0,4,Transient-Party,49,0,30
0,No Deposit,NoAgent,19,DEU,0,0,Groups,36.0,8-30,36.0,0,0.0,0,2,Transient-Party,49,0,2
0,No Deposit,NoAgent,19,DEU,0,0,Groups,36.0,8-30,36.0,0,0.0,0,2,Transient-Party,49,0,2
0,No Deposit,NoAgent,17,PRT,1,0,Groups,42.0,8-30,42.0,1,0.0,0,4,Transient-Party,49,0,30
0,No Deposit,NoAgent,17,PRT,1,0,Groups,36.0,8-30,36.0,0,0.0,0,4,Transient-Party,49,0,30
0,No Deposit,NoAgent,17,PRT,1,0,Groups,36.0,8-30,36.0,0,0.0,0,4,Transient-Party,49,0,30
0,No Deposit,NoAgent,17,PRT,1,0,Groups,36.0,8-30,36.0,0,0.0,0,4,Transient-Party,49,0,30
0,No Deposit,NoAgent,17,PRT,1,0,Groups,36.0,8-30,36.0,0,0.0,0,4,Transient-Party,49,0,30
0,No Deposit,NoAgent,17,PRT,1,0,Groups,36.0,8-30,36.0,0,0.0,0,4,Transient-Party,49,0,30
